record_id,machine_id,original_product_id,timestamp,air_temperature_K,process_temperature_K,rotational_speed_rpm,torque_Nm,tool_wear_min,machine_failure,failure_type
REC-09361,PRESS-01,L56540,2027-01-26 00:00:00,298.0,308.6,1532,42.6,54,0,No Failure
REC-09362,PRESS-01,L56541,2027-01-26 01:00:00,298.0,308.6,1610,33.1,56,0,No Failure
REC-09363,CONV-02,M24222,2027-01-26 02:00:00,298.0,308.5,1682,33.0,58,0,No Failure
REC-09364,PRESS-01,L56543,2027-01-26 03:00:00,297.9,308.5,1519,34.3,61,0,No Failure
REC-09365,PRESS-01,L56544,2027-01-26 04:00:00,297.9,308.5,1683,28.5,63,0,No Failure
REC-09366,CONV-01,M24225,2027-01-26 05:00:00,298.0,308.6,1254,55.8,65,0,No Failure
REC-09367,PRESS-01,L56546,2027-01-26 06:00:00,298.0,308.5,1461,48.0,68,0,No Failure
REC-09368,PRESS-01,L56547,2027-01-26 07:00:00,297.9,308.5,1472,45.1,70,0,No Failure
REC-09369,PRESS-01,L56548,2027-01-26 08:00:00,297.7,308.4,1510,38.6,72,0,No Failure
REC-09370,CONV-02,M24229,2027-01-26 09:00:00,297.7,308.3,1547,36.8,74,0,No Failure
REC-09371,CNC-02,H38784,2027-01-26 10:00:00,297.7,308.4,1418,51.9,77,0,No Failure
REC-09372,PRESS-01,L56551,2027-01-26 11:00:00,297.7,308.4,1289,51.3,82,0,No Failure
REC-09373,PRESS-01,L56552,2027-01-26 12:00:00,297.7,308.4,1487,41.4,84,0,No Failure
REC-09374,PRESS-01,L56553,2027-01-26 13:00:00,297.7,308.5,1453,45.5,86,0,No Failure
REC-09375,CONV-01,M24234,2027-01-26 14:00:00,297.8,308.5,1466,44.7,88,0,No Failure
REC-09376,CNC-03,H38789,2027-01-26 15:00:00,297.7,308.4,1288,49.5,91,0,No Failure
REC-09377,CNC-01,H38790,2027-01-26 16:00:00,297.7,308.4,1738,27.7,96,0,No Failure
REC-09378,CNC-02,H38791,2027-01-26 17:00:00,297.7,308.3,1488,41.0,101,0,No Failure
REC-09379,PRESS-01,L56558,2027-01-26 18:00:00,297.6,308.3,1816,28.8,106,0,No Failure
REC-09380,PRESS-01,L56559,2027-01-26 19:00:00,297.5,308.2,1419,48.5,108,0,No Failure
REC-09381,PRESS-01,L56560,2027-01-26 20:00:00,297.4,308.1,1435,45.7,110,0,No Failure
REC-09382,CONV-02,M24241,2027-01-26 21:00:00,297.5,308.1,1480,42.4,112,0,No Failure
REC-09383,PRESS-01,L56562,2027-01-26 22:00:00,297.5,308.2,1610,33.6,115,0,No Failure
REC-09384,CNC-03,H38797,2027-01-26 23:00:00,297.5,308.1,1548,38.2,117,0,No Failure
REC-09385,CONV-01,M24244,2027-01-27 00:00:00,297.6,308.1,1379,57.4,122,0,No Failure
REC-09386,CONV-02,M24245,2027-01-27 01:00:00,297.5,308.1,1907,23.5,125,0,No Failure
REC-09387,CONV-01,M24246,2027-01-27 02:00:00,297.5,308.0,2033,16.7,128,0,No Failure
REC-09388,CNC-01,H38801,2027-01-27 03:00:00,297.4,307.9,1390,52.0,131,0,No Failure
REC-09389,CONV-02,M24248,2027-01-27 04:00:00,297.5,307.9,1544,37.9,136,0,No Failure
REC-09390,PRESS-01,L56569,2027-01-27 05:00:00,297.6,308.0,1258,57.4,139,0,No Failure
REC-09391,CONV-01,M24250,2027-01-27 06:00:00,297.5,308.0,1560,39.0,141,0,No Failure
REC-09392,CNC-02,H38805,2027-01-27 07:00:00,297.6,308.2,2071,18.5,144,0,No Failure
REC-09393,PRESS-01,L56572,2027-01-27 08:00:00,297.6,308.1,1437,46.3,149,0,No Failure
REC-09394,CNC-03,H38807,2027-01-27 09:00:00,297.7,308.2,1489,43.0,151,0,No Failure
REC-09395,PRESS-01,L56574,2027-01-27 10:00:00,297.7,308.2,1334,53.0,156,0,No Failure
REC-09396,PRESS-01,L56575,2027-01-27 11:00:00,297.7,308.2,1500,39.9,158,0,No Failure
REC-09397,PRESS-01,L56576,2027-01-27 12:00:00,297.8,308.3,1498,47.3,160,0,No Failure
REC-09398,CONV-02,M24257,2027-01-27 13:00:00,297.7,308.2,1370,53.4,162,0,No Failure
REC-09399,CNC-01,H38812,2027-01-27 14:00:00,297.7,308.2,1526,40.1,165,0,No Failure
REC-09400,PRESS-01,L56579,2027-01-27 15:00:00,297.8,308.3,1477,44.8,170,0,No Failure
REC-09401,PRESS-01,L56580,2027-01-27 16:00:00,297.7,308.2,1446,43.9,172,0,No Failure
REC-09402,CONV-01,M24261,2027-01-27 17:00:00,297.7,308.2,1720,25.6,174,0,No Failure
REC-09403,PRESS-01,L56582,2027-01-27 18:00:00,297.7,308.1,1734,30.7,177,0,No Failure
REC-09404,PRESS-01,L56583,2027-01-27 19:00:00,297.7,308.1,1697,29.1,179,0,No Failure
REC-09405,PRESS-01,L56584,2027-01-27 20:00:00,297.7,308.2,2007,19.3,181,0,No Failure
REC-09406,CONV-02,M24265,2027-01-27 21:00:00,297.7,308.1,1469,48.8,183,0,No Failure
REC-09407,CONV-01,M24266,2027-01-27 22:00:00,297.7,308.1,2189,15.6,186,0,No Failure
REC-09408,PRESS-01,L56587,2027-01-27 23:00:00,297.8,308.3,1435,50.1,189,0,No Failure
REC-09409,CNC-02,H38822,2027-01-28 00:00:00,297.9,308.4,1637,34.5,191,0,No Failure
REC-09410,PRESS-01,L56589,2027-01-28 01:00:00,298.0,308.5,1664,28.3,196,0,No Failure
REC-09411,CONV-02,M24270,2027-01-28 02:00:00,298.0,308.5,1666,31.0,198,0,No Failure
REC-09412,PRESS-01,L56591,2027-01-28 03:00:00,298.0,308.5,1404,46.6,201,0,No Failure
REC-09413,PRESS-01,L56592,2027-01-28 04:00:00,298.0,308.5,1702,26.7,203,0,No Failure
REC-09414,PRESS-01,L56593,2027-01-28 05:00:00,298.1,308.6,1439,44.9,205,0,No Failure
REC-09415,PRESS-01,L56594,2027-01-28 06:00:00,298.1,308.6,1354,53.9,207,1,Overstrain Failure
REC-09416,CONV-01,M24275,2027-01-28 07:00:00,298.2,308.7,1361,44.2,0,0,No Failure
REC-09417,CONV-02,M24276,2027-01-28 08:00:00,298.1,308.5,1463,45.9,3,0,No Failure
REC-09418,CNC-03,H38831,2027-01-28 09:00:00,298.1,308.4,1515,43.8,6,0,No Failure
REC-09419,PRESS-01,L56598,2027-01-28 10:00:00,298.0,308.4,1432,46.2,11,0,No Failure
REC-09420,PRESS-01,L56599,2027-01-28 11:00:00,298.0,308.4,1911,22.0,13,0,No Failure
REC-09421,PRESS-01,L56600,2027-01-28 12:00:00,298.0,308.4,1472,42.0,15,0,No Failure
REC-09422,CONV-01,M24281,2027-01-28 13:00:00,298.1,308.5,1382,54.5,17,0,No Failure
REC-09423,PRESS-01,L56602,2027-01-28 14:00:00,298.1,308.5,1665,29.6,20,0,No Failure
REC-09424,PRESS-01,L56603,2027-01-28 15:00:00,298.1,308.5,1676,30.5,22,0,No Failure
REC-09425,CONV-02,M24284,2027-01-28 16:00:00,298.0,308.5,1585,33.0,24,0,No Failure
REC-09426,CONV-01,M24285,2027-01-28 17:00:00,298.1,308.6,1415,46.3,27,0,No Failure
REC-09427,PRESS-01,L56606,2027-01-28 18:00:00,298.1,308.7,1341,55.7,30,0,No Failure
REC-09428,PRESS-01,L56607,2027-01-28 19:00:00,298.2,308.8,1540,34.8,32,0,No Failure
REC-09429,CNC-01,H38842,2027-01-28 20:00:00,298.2,308.8,1837,28.4,34,0,No Failure
REC-09430,PRESS-01,L56609,2027-01-28 21:00:00,298.2,308.8,1498,36.0,39,0,No Failure
REC-09431,PRESS-01,L56610,2027-01-28 22:00:00,298.1,308.7,1671,28.8,41,0,No Failure
REC-09432,PRESS-01,L56611,2027-01-28 23:00:00,298.0,308.6,1430,57.0,43,0,No Failure
REC-09433,PRESS-01,L56612,2027-01-29 00:00:00,298.0,308.7,1619,40.1,45,0,No Failure
REC-09434,CONV-02,M24293,2027-01-29 01:00:00,298.0,308.7,1430,51.9,47,0,No Failure
REC-09435,PRESS-01,L56614,2027-01-29 02:00:00,298.0,308.6,1626,33.3,50,0,No Failure
REC-09436,PRESS-01,L56615,2027-01-29 03:00:00,298.0,308.7,1443,49.3,52,0,No Failure
REC-09437,PRESS-01,L56616,2027-01-29 04:00:00,298.0,308.6,1481,42.5,54,0,No Failure
REC-09438,CONV-01,M24297,2027-01-29 05:00:00,298.1,308.7,1527,43.0,56,0,No Failure
REC-09439,CONV-02,M24298,2027-01-29 06:00:00,298.1,308.7,1315,56.8,59,0,No Failure
REC-09440,CONV-01,M24299,2027-01-29 07:00:00,298.1,308.8,1433,48.2,62,0,No Failure
REC-09441,CONV-02,M24300,2027-01-29 08:00:00,298.1,308.8,1378,53.5,65,0,No Failure
REC-09442,PRESS-01,L56621,2027-01-29 09:00:00,298.1,308.8,1432,43.4,68,0,No Failure
REC-09443,CONV-01,M24302,2027-01-29 10:00:00,298.1,308.8,1394,47.9,70,0,No Failure
REC-09444,CNC-02,H38857,2027-01-29 11:00:00,298.0,308.8,1411,53.8,73,0,No Failure
REC-09445,PRESS-01,L56624,2027-01-29 12:00:00,298.1,308.9,2136,15.9,78,0,No Failure
REC-09446,CONV-02,M24305,2027-01-29 13:00:00,298.2,309.0,1446,45.8,80,0,No Failure
REC-09447,CNC-03,H38860,2027-01-29 14:00:00,298.1,308.9,1388,53.5,83,0,No Failure
REC-09448,CONV-01,M24307,2027-01-29 15:00:00,298.1,308.9,1323,51.7,88,0,No Failure
REC-09449,PRESS-01,L56628,2027-01-29 16:00:00,298.2,309.0,1780,29.3,91,0,No Failure
REC-09450,CONV-02,M24309,2027-01-29 17:00:00,298.1,308.8,1434,41.8,93,0,No Failure
REC-09451,CONV-01,M24310,2027-01-29 18:00:00,298.0,308.7,1494,42.6,96,0,No Failure
REC-09452,CNC-01,H38865,2027-01-29 19:00:00,298.0,308.7,1536,39.6,99,0,No Failure
REC-09453,CONV-02,M24312,2027-01-29 20:00:00,298.0,308.7,1392,53.4,104,0,No Failure
REC-09454,CNC-02,H38867,2027-01-29 21:00:00,298.2,309.0,1360,56.8,107,0,No Failure
REC-09455,PRESS-01,L56634,2027-01-29 22:00:00,298.4,309.2,1583,35.4,112,0,No Failure
REC-09456,PRESS-01,L56635,2027-01-29 23:00:00,298.5,309.2,1983,20.2,114,0,No Failure
REC-09457,PRESS-01,L56636,2027-01-30 00:00:00,298.5,309.3,1630,33.3,116,0,No Failure
REC-09458,CONV-01,M24317,2027-01-30 01:00:00,298.5,309.3,1692,26.7,118,0,No Failure
REC-09459,PRESS-01,L56638,2027-01-30 02:00:00,298.4,309.1,1417,40.6,121,0,No Failure
REC-09460,PRESS-01,L56639,2027-01-30 03:00:00,298.4,309.1,1579,36.1,123,0,No Failure
REC-09461,CONV-02,M24320,2027-01-30 04:00:00,298.4,309.2,1399,45.2,125,0,No Failure
REC-09462,CONV-01,M24321,2027-01-30 05:00:00,298.4,309.2,1414,46.4,128,0,No Failure
REC-09463,PRESS-01,L56642,2027-01-30 06:00:00,298.5,309.3,1570,40.1,131,0,No Failure
REC-09464,CONV-02,M24323,2027-01-30 07:00:00,298.5,309.3,1552,36.8,133,0,No Failure
REC-09465,PRESS-01,L56644,2027-01-30 08:00:00,298.6,309.4,1440,48.2,136,0,No Failure
REC-09466,CONV-01,M24325,2027-01-30 09:00:00,298.6,309.4,1460,43.8,138,0,No Failure
REC-09467,PRESS-01,L56646,2027-01-30 10:00:00,298.6,309.4,1471,48.0,141,0,No Failure
REC-09468,PRESS-01,L56647,2027-01-30 11:00:00,298.6,309.3,1702,27.6,143,0,No Failure
REC-09469,PRESS-01,L56648,2027-01-30 12:00:00,298.6,309.4,1375,55.4,145,0,No Failure
REC-09470,PRESS-01,L56649,2027-01-30 13:00:00,298.6,309.4,1698,33.2,147,0,No Failure
REC-09471,CNC-03,H38884,2027-01-30 14:00:00,298.6,309.4,1439,47.1,149,0,No Failure
REC-09472,CONV-02,M24331,2027-01-30 15:00:00,298.6,309.4,1774,27.5,154,0,No Failure
REC-09473,CONV-01,M24332,2027-01-30 16:00:00,298.7,309.4,1375,48.3,157,0,No Failure
REC-09474,PRESS-01,L56653,2027-01-30 17:00:00,298.7,309.5,1446,40.0,160,0,No Failure
REC-09475,CONV-02,M24334,2027-01-30 18:00:00,298.7,309.6,1455,46.8,162,0,No Failure
REC-09476,PRESS-01,L56655,2027-01-30 19:00:00,298.8,309.6,1523,41.9,165,0,No Failure
REC-09477,CONV-01,M24336,2027-01-30 20:00:00,298.8,309.6,1692,31.9,167,0,No Failure
REC-09478,CONV-02,M24337,2027-01-30 21:00:00,298.8,309.6,1693,33.3,170,0,No Failure
REC-09479,PRESS-01,L56658,2027-01-30 22:00:00,298.8,309.6,1890,24.0,173,0,No Failure
REC-09480,CNC-01,H38893,2027-01-30 23:00:00,298.9,309.6,1600,33.5,175,0,No Failure
REC-09481,CONV-01,M24340,2027-01-31 00:00:00,298.9,309.6,1434,43.8,180,0,No Failure
REC-09482,PRESS-01,L56661,2027-01-31 01:00:00,298.9,309.6,1365,50.9,183,0,No Failure
REC-09483,CNC-02,H38896,2027-01-31 02:00:00,298.8,309.6,1309,57.4,185,0,No Failure
REC-09484,CNC-03,H38897,2027-01-31 03:00:00,298.9,309.6,1546,35.3,190,0,No Failure
REC-09485,PRESS-01,L56664,2027-01-31 04:00:00,298.9,309.6,1663,33.7,195,0,No Failure
REC-09486,PRESS-01,L56665,2027-01-31 05:00:00,298.9,309.6,1589,34.2,197,0,No Failure
REC-09487,CONV-02,M24346,2027-01-31 06:00:00,298.9,309.6,1472,46.0,199,0,No Failure
REC-09488,PRESS-01,L56667,2027-01-31 07:00:00,298.9,309.6,1583,39.8,202,0,No Failure
REC-09489,CONV-01,M24348,2027-01-31 08:00:00,298.9,309.6,1567,34.5,204,0,No Failure
REC-09490,PRESS-01,L56669,2027-01-31 09:00:00,298.9,309.7,1407,41.9,207,0,No Failure
REC-09491,CONV-02,M24350,2027-01-31 10:00:00,299.0,309.7,1418,44.7,209,0,No Failure
REC-09492,CONV-01,M24351,2027-01-31 11:00:00,299.0,309.7,1489,40.7,212,0,No Failure
REC-09493,PRESS-01,L56672,2027-01-31 12:00:00,299.1,309.9,1586,36.6,215,0,No Failure
REC-09494,PRESS-01,L56673,2027-01-31 13:00:00,299.1,309.8,1398,55.4,217,1,Overstrain Failure
REC-09495,PRESS-01,L56674,2027-01-31 14:00:00,299.2,309.9,1516,41.4,219,0,No Failure
REC-09496,CNC-01,H38909,2027-01-31 15:00:00,299.3,310.0,1373,44.8,221,0,No Failure
REC-09497,CONV-02,M24356,2027-01-31 16:00:00,299.2,310.0,1349,50.4,226,0,No Failure
REC-09498,CNC-02,H38911,2027-01-31 17:00:00,299.1,309.9,1443,40.3,0,0,No Failure
REC-09499,CNC-03,H38912,2027-01-31 18:00:00,299.2,310.1,1542,36.1,5,0,No Failure
REC-09500,PRESS-01,L56679,2027-01-31 19:00:00,299.2,310.1,1534,37.7,10,0,No Failure
REC-09501,PRESS-01,L56680,2027-01-31 20:00:00,299.2,310.2,1697,30.6,12,0,No Failure
REC-09502,PRESS-01,L56681,2027-01-31 21:00:00,299.3,310.3,1396,47.4,14,0,No Failure
REC-09503,PRESS-01,L56682,2027-01-31 22:00:00,299.3,310.2,1495,49.2,16,0,No Failure
REC-09504,CONV-01,M24363,2027-01-31 23:00:00,299.2,310.3,1551,44.8,18,0,No Failure
REC-09505,PRESS-01,L56684,2027-02-01 00:00:00,299.2,310.3,1440,47.0,21,0,No Failure
REC-09506,PRESS-01,L56685,2027-02-01 01:00:00,299.2,310.3,1429,40.1,23,0,No Failure
REC-09507,CNC-01,H38920,2027-02-01 02:00:00,299.3,310.4,1548,41.6,25,0,No Failure
REC-09508,PRESS-01,L56687,2027-02-01 03:00:00,299.3,310.5,1505,38.8,30,0,No Failure
REC-09509,PRESS-01,L56688,2027-02-01 04:00:00,299.2,310.4,1611,36.4,32,0,No Failure
REC-09510,CONV-02,M24369,2027-02-01 05:00:00,299.2,310.4,1502,39.8,34,0,No Failure
REC-09511,CONV-01,M24370,2027-02-01 06:00:00,299.2,310.4,1504,43.3,37,0,No Failure
REC-09512,PRESS-01,L56691,2027-02-01 07:00:00,299.1,310.3,1449,40.7,40,0,No Failure
REC-09513,PRESS-01,L56692,2027-02-01 08:00:00,299.0,310.2,1575,37.8,42,0,No Failure
REC-09514,CONV-02,M24373,2027-02-01 09:00:00,299.0,310.2,1598,33.4,44,0,No Failure
REC-09515,PRESS-01,L56694,2027-02-01 10:00:00,299.0,310.1,1416,45.9,47,0,No Failure
REC-09516,PRESS-01,L56695,2027-02-01 11:00:00,299.0,310.2,1682,28.8,49,0,No Failure
REC-09517,PRESS-01,L56696,2027-02-01 12:00:00,298.9,310.1,1341,54.5,51,0,No Failure
REC-09518,PRESS-01,L56697,2027-02-01 13:00:00,298.9,310.1,1523,39.1,53,0,No Failure
REC-09519,PRESS-01,L56698,2027-02-01 14:00:00,299.0,310.1,1580,41.9,55,0,No Failure
REC-09520,PRESS-01,L56699,2027-02-01 15:00:00,299.0,310.1,1531,36.0,57,0,No Failure
REC-09521,PRESS-01,L56700,2027-02-01 16:00:00,299.0,310.1,1375,48.9,59,0,No Failure
REC-09522,CONV-01,M24381,2027-02-01 17:00:00,298.9,310.1,1484,40.4,61,0,No Failure
REC-09523,CONV-02,M24382,2027-02-01 18:00:00,299.0,310.2,1657,32.3,64,0,No Failure
REC-09524,PRESS-01,L56703,2027-02-01 19:00:00,299.0,310.2,1494,40.6,67,0,No Failure
REC-09525,CNC-02,H38938,2027-02-01 20:00:00,299.0,310.3,1658,27.6,69,0,No Failure
REC-09526,PRESS-01,L56705,2027-02-01 21:00:00,299.1,310.3,1411,42.1,74,0,No Failure
REC-09527,CONV-01,M24386,2027-02-01 22:00:00,299.2,310.4,1395,55.4,76,0,No Failure
REC-09528,PRESS-01,L56707,2027-02-01 23:00:00,299.1,310.4,1550,43.9,79,0,No Failure
REC-09529,CONV-02,M24388,2027-02-02 00:00:00,299.1,310.3,1233,59.0,81,0,No Failure
REC-09530,PRESS-01,L56709,2027-02-02 01:00:00,299.1,310.3,1459,46.7,84,0,No Failure
REC-09531,CNC-03,H38944,2027-02-02 02:00:00,299.1,310.4,1405,53.6,86,0,No Failure
REC-09532,PRESS-01,L56711,2027-02-02 03:00:00,299.2,310.5,1458,44.1,91,0,No Failure
REC-09533,PRESS-01,L56712,2027-02-02 04:00:00,299.2,310.5,1384,48.7,93,0,No Failure
REC-09534,PRESS-01,L56713,2027-02-02 05:00:00,299.2,310.5,1705,29.5,95,0,No Failure
REC-09535,PRESS-01,L56714,2027-02-02 06:00:00,299.3,310.6,1443,45.7,97,0,No Failure
REC-09536,CONV-01,M24395,2027-02-02 07:00:00,299.3,310.6,1609,31.4,99,0,No Failure
REC-09537,PRESS-01,L56716,2027-02-02 08:00:00,299.3,310.5,1818,26.0,102,0,No Failure
REC-09538,CONV-02,M24397,2027-02-02 09:00:00,299.3,310.6,1457,42.1,104,0,No Failure
REC-09539,PRESS-01,L56718,2027-02-02 10:00:00,299.3,310.6,1480,45.1,107,0,No Failure
REC-09540,PRESS-01,L56719,2027-02-02 11:00:00,299.4,310.8,1424,47.7,109,0,No Failure
REC-09541,CONV-01,M24400,2027-02-02 12:00:00,299.4,310.8,1628,40.2,111,0,No Failure
REC-09542,CONV-02,M24401,2027-02-02 13:00:00,299.5,310.8,1754,31.3,114,0,No Failure
REC-09543,PRESS-01,L56722,2027-02-02 14:00:00,299.6,310.9,1716,28.5,117,0,No Failure
REC-09544,CONV-01,M24403,2027-02-02 15:00:00,299.5,310.9,1378,48.7,119,0,No Failure
REC-09545,PRESS-01,L56724,2027-02-02 16:00:00,299.6,311.0,1708,31.0,122,0,No Failure
REC-09546,PRESS-01,L56725,2027-02-02 17:00:00,299.6,311.0,1430,38.3,124,0,No Failure
REC-09547,CONV-02,M24406,2027-02-02 18:00:00,299.7,311.2,1560,43.9,126,0,No Failure
REC-09548,PRESS-01,L56727,2027-02-02 19:00:00,299.6,311.1,1679,30.7,129,0,No Failure
REC-09549,PRESS-01,L56728,2027-02-02 20:00:00,299.6,311.1,1521,37.2,131,0,No Failure
REC-09550,CONV-01,M24409,2027-02-02 21:00:00,299.6,311.1,1649,33.8,133,0,No Failure
REC-09551,CONV-02,M24410,2027-02-02 22:00:00,299.5,311.0,1451,43.3,136,0,No Failure
REC-09552,PRESS-01,L56731,2027-02-02 23:00:00,299.4,310.8,1391,48.9,139,0,No Failure
REC-09553,CONV-01,M24412,2027-02-03 00:00:00,299.3,310.8,1523,40.9,141,0,No Failure
REC-09554,PRESS-01,L56733,2027-02-03 01:00:00,299.3,310.7,1495,39.2,144,0,No Failure
REC-09555,CONV-02,M24414,2027-02-03 02:00:00,299.3,310.7,1440,45.5,146,0,No Failure
REC-09556,CNC-01,H38969,2027-02-03 03:00:00,299.4,310.8,1585,31.4,149,0,No Failure
REC-09557,PRESS-01,L56736,2027-02-03 04:00:00,299.5,310.8,1374,48.3,154,0,No Failure
REC-09558,CONV-01,M24417,2027-02-03 05:00:00,299.5,310.8,1507,40.2,156,0,No Failure
REC-09559,CONV-02,M24418,2027-02-03 06:00:00,299.5,310.9,1577,34.6,159,0,No Failure
REC-09560,PRESS-01,L56739,2027-02-03 07:00:00,299.5,310.9,1496,38.5,162,0,No Failure
REC-09561,PRESS-01,L56740,2027-02-03 08:00:00,299.6,310.9,1487,42.5,164,0,No Failure
REC-09562,PRESS-01,L56741,2027-02-03 09:00:00,299.6,310.9,1853,26.3,166,0,No Failure
REC-09563,CONV-01,M24422,2027-02-03 10:00:00,299.7,311.0,1435,50.1,168,0,No Failure
REC-09564,CONV-02,M24423,2027-02-03 11:00:00,299.8,311.1,1763,25.5,171,0,No Failure
REC-09565,PRESS-01,L56744,2027-02-03 12:00:00,299.8,311.1,1820,24.9,174,0,No Failure
REC-09566,CONV-01,M24425,2027-02-03 13:00:00,299.8,311.1,1498,38.1,176,0,No Failure
REC-09567,PRESS-01,L56746,2027-02-03 14:00:00,299.8,311.1,1603,35.1,179,0,No Failure
REC-09568,PRESS-01,L56747,2027-02-03 15:00:00,299.8,311.1,1412,42.5,181,0,No Failure
REC-09569,PRESS-01,L56748,2027-02-03 16:00:00,299.8,311.1,1588,38.0,183,0,No Failure
REC-09570,CONV-02,M24429,2027-02-03 17:00:00,299.8,311.0,1948,20.0,185,0,No Failure
REC-09571,PRESS-01,L56750,2027-02-03 18:00:00,299.7,310.9,1384,48.2,188,0,No Failure
REC-09572,PRESS-01,L56751,2027-02-03 19:00:00,299.7,310.8,1589,36.0,190,0,No Failure
REC-09573,CONV-01,M24432,2027-02-03 20:00:00,299.7,310.8,1405,47.6,192,0,No Failure
REC-09574,PRESS-01,L56753,2027-02-03 21:00:00,299.7,310.9,1491,40.1,195,0,No Failure
REC-09575,CNC-02,H38988,2027-02-03 22:00:00,299.7,310.8,1418,46.6,197,0,No Failure
REC-09576,CONV-02,M24435,2027-02-03 23:00:00,299.6,310.8,1603,35.4,202,0,No Failure
REC-09577,PRESS-01,L56756,2027-02-04 00:00:00,299.6,310.7,1922,23.3,205,1,Tool Wear Failure
REC-09578,CONV-01,M24437,2027-02-04 01:00:00,299.5,310.7,1364,49.5,0,0,No Failure
REC-09579,PRESS-01,L56758,2027-02-04 02:00:00,299.4,310.7,1551,41.2,3,0,No Failure
REC-09580,PRESS-01,L56759,2027-02-04 03:00:00,299.5,310.7,1589,33.5,5,0,No Failure
REC-09581,CONV-02,M24440,2027-02-04 04:00:00,299.5,310.7,1423,56.5,7,0,No Failure
REC-09582,PRESS-01,L56761,2027-02-04 05:00:00,299.4,310.6,1418,53.1,10,0,No Failure
REC-09583,CONV-01,M24442,2027-02-04 06:00:00,299.3,310.5,1404,47.5,12,0,No Failure
REC-09584,PRESS-01,L56763,2027-02-04 07:00:00,299.3,310.5,1281,59.8,15,0,No Failure
REC-09585,PRESS-01,L56764,2027-02-04 08:00:00,299.3,310.5,1529,41.3,17,0,No Failure
REC-09586,CONV-02,M24445,2027-02-04 09:00:00,299.3,310.5,1563,42.1,19,0,No Failure
REC-09587,PRESS-01,L56766,2027-02-04 10:00:00,299.4,310.6,1348,54.5,22,0,No Failure
REC-09588,CONV-01,M24447,2027-02-04 11:00:00,299.3,310.5,1462,40.5,24,0,No Failure
REC-09589,CNC-03,H39002,2027-02-04 12:00:00,299.3,310.4,1510,45.5,27,0,No Failure
REC-09590,PRESS-01,L56769,2027-02-04 13:00:00,299.2,310.4,1472,43.3,32,0,No Failure
REC-09591,CONV-02,M24450,2027-02-04 14:00:00,299.2,310.4,1325,52.0,34,0,No Failure
REC-09592,PRESS-01,L56771,2027-02-04 15:00:00,299.2,310.4,1570,37.3,37,0,No Failure
REC-09593,PRESS-01,L56772,2027-02-04 16:00:00,299.2,310.4,1379,46.8,39,0,No Failure
REC-09594,PRESS-01,L56773,2027-02-04 17:00:00,299.1,310.2,1352,52.8,41,0,No Failure
REC-09595,PRESS-01,L56774,2027-02-04 18:00:00,299.1,310.3,1727,28.7,43,0,No Failure
REC-09596,CNC-01,H39009,2027-02-04 19:00:00,299.0,310.1,1432,50.0,45,0,No Failure
REC-09597,PRESS-01,L56776,2027-02-04 20:00:00,298.9,310.1,1466,43.4,50,0,No Failure
REC-09598,PRESS-01,L56777,2027-02-04 21:00:00,298.9,310.1,1510,38.0,52,0,No Failure
REC-09599,PRESS-01,L56778,2027-02-04 22:00:00,299.0,310.2,1490,41.1,54,0,No Failure
REC-09600,PRESS-01,L56779,2027-02-04 23:00:00,299.0,310.1,1463,37.4,56,0,No Failure
REC-09601,CONV-01,M24460,2027-02-05 00:00:00,298.9,310.0,1561,45.3,58,0,No Failure
REC-09602,PRESS-01,L56781,2027-02-05 01:00:00,298.9,310.1,2109,18.0,61,0,No Failure
REC-09603,PRESS-01,L56782,2027-02-05 02:00:00,298.9,310.2,1705,32.5,63,0,No Failure
REC-09604,CONV-02,M24463,2027-02-05 03:00:00,298.9,310.1,1549,40.2,65,0,No Failure
REC-09605,CNC-02,H39018,2027-02-05 04:00:00,299.0,310.2,1637,38.0,68,0,No Failure
REC-09606,CONV-01,M24465,2027-02-05 05:00:00,298.9,310.1,1484,37.9,73,0,No Failure
REC-09607,PRESS-01,L56786,2027-02-05 06:00:00,298.9,310.1,1401,44.4,76,0,No Failure
REC-09608,PRESS-01,L56787,2027-02-05 07:00:00,298.9,310.1,1571,36.8,78,0,No Failure
REC-09609,CONV-02,M24468,2027-02-05 08:00:00,298.9,310.1,1513,41.5,80,0,No Failure
REC-09610,PRESS-01,L56789,2027-02-05 09:00:00,299.0,310.1,1470,40.3,83,0,No Failure
REC-09611,PRESS-01,L56790,2027-02-05 10:00:00,299.0,310.1,1505,41.3,85,0,No Failure
REC-09612,PRESS-01,L56791,2027-02-05 11:00:00,299.0,310.2,1432,42.2,87,0,No Failure
REC-09613,CONV-01,M24472,2027-02-05 12:00:00,299.0,310.2,1625,31.8,89,0,No Failure
REC-09614,PRESS-01,L56793,2027-02-05 13:00:00,299.0,310.2,1377,62.5,92,1,Power Failure
REC-09615,CONV-02,M24474,2027-02-05 14:00:00,299.1,310.3,1441,43.9,94,0,No Failure
REC-09616,CONV-01,M24475,2027-02-05 15:00:00,299.0,310.2,1564,39.9,97,0,No Failure
REC-09617,PRESS-01,L56796,2027-02-05 16:00:00,298.9,310.1,1580,37.3,100,0,No Failure
REC-09618,PRESS-01,L56797,2027-02-05 17:00:00,299.0,310.2,1516,35.3,102,0,No Failure
REC-09619,PRESS-01,L56798,2027-02-05 18:00:00,299.0,310.1,1447,42.8,104,0,No Failure
